Voie Georges-Pompidou;48.846539;2.365504
Boulevard périphérique;48.900905;2.358756
Boulevard périphérique;48.883195;2.400341
Boulevard périphérique;48.855249;2.413988
Boulevard périphérique;48.828745;2.398968
Boulevard périphérique;48.817896;2.351418
Boulevard périphérique;48.831468;2.282667
Boulevard périphérique;48.870145;2.271852
Boulevard périphérique;48.898884;2.316399
Boulevard Beaumarchais;48.856928;2.368203
