town;type;key;lat;lon;tags
paris;atm;651300679;48.883392;2.381245;"{""name"":""Paris Laumi\u00e8re"",""amenity"":""post_office""}"
paris;atm;658960144;48.876732;2.338627;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;658960148;48.876469;2.332619;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;658960150;48.875351;2.332400;"{""name"":""Cr\u00e9dit Mutuel"",""amenity"":""bank""}"
paris;atm;660133658;48.880684;2.374183;"{""name"":""Caisse d\u0027\u00c9pargne"",""amenity"":""bank""}"
paris;atm;663314827;48.877392;2.339526;"{""name"":""Cr\u00e9dit Agricole"",""amenity"":""bank""}"
paris;atm;668354941;48.873798;2.316052;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;668579722;48.870827;2.377944;"{""name"":""Paris Belleville"",""note"":""situation : 73 BOULEVARD DE BELLEVILLE"",""amenity"":""post_office""}"
paris;atm;674769500;48.880795;2.300305;"{""name"":""Cr\u00e9dit Agricole"",""amenity"":""bank""}"
paris;atm;675233441;48.842361;2.281493;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;677151959;48.855766;2.346439;"{""name"":""Paris \u00cele de la Cit\u00e9"",""note"":""situation : 1 BOULEVARD DU PALAIS"",""amenity"":""post_office""}"
paris;atm;677580732;48.852917;2.343685;"{""name"":""CIC"",""amenity"":""bank""}"
paris;atm;677770389;48.859482;2.346711;"{""name"":""Paris Ch\u00e2telet"",""amenity"":""post_office""}"
paris;atm;679038468;48.830158;2.264935;"{""name"":""Issy Forum Seine"",""amenity"":""post_office""}"
paris;atm;679060943;48.838669;2.282272;"{""wheelchair"":""limited"",""amenity"":""bank""}"
paris;atm;679073158;48.866611;2.354020;"{""name"":""Paris Arts Et Metiers"",""note"":""situation : 259 RUE SAINT MARTIN"",""amenity"":""post_office""}"
paris;atm;680443205;48.862541;2.349665;"{""name"":""Paris Beaubourg"",""amenity"":""post_office""}"
paris;atm;681370057;48.864868;2.342719;"{""name"":""Agence de Paris Louvre Conseil"",""amenity"":""bank""}"
paris;atm;685481946;48.874279;2.376056;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;687994336;48.868664;2.342176;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale Bourse"",""amenity"":""bank""}"
paris;atm;691225540;48.857822;2.274649;"{""name"":""Caixa Geral de Depositos"",""amenity"":""bank""}"
paris;atm;691512408;48.866093;2.352675;"{""name"":""Caisse d\u0027\u00c9pargne"",""amenity"":""bank""}"
paris;atm;694644475;48.852100;2.356872;"{""name"":""Paris \u00cele Saint-Louis"",""note"":""situation : 16 RUE DES 2 PONTS"",""amenity"":""post_office""}"
paris;atm;697571455;48.861294;2.353701;"{""name"":""Banque Populaire"",""amenity"":""bank""}"
paris;atm;702793868;48.857758;2.355871;"{""name"":""Paris Moussy"",""note"":""situation : 10 RUE DE MOUSSY"",""amenity"":""post_office""}"
paris;atm;702977137;48.857273;2.361575;"{""name"":""Paris Le Marais"",""note"":""situation : 27 RUE DES FRANCS BOURGEOIS"",""amenity"":""post_office""}"
paris;atm;706799817;48.866989;2.362044;"{""name"":""CIC"",""amenity"":""bank""}"
paris;atm;707316749;48.866718;2.361185;"{""name"":""Cr\u00e9dit Agricole"",""amenity"":""bank""}"
paris;atm;708258203;48.877720;2.393746;"{""name"":""Paris Place des F\u00eates"",""amenity"":""post_office""}"
paris;atm;709224514;48.865612;2.360840;"{""name"":""Paris Temple"",""note"":""situation : 160 RUE DU TEMPLE"",""amenity"":""post_office""}"
paris;atm;717961742;48.863979;2.365199;"{""name"":""Paris Saintonge"",""note"":""situation : 64 RUE DE SAINTONGE"",""amenity"":""post_office""}"
paris;atm;722234865;48.863079;2.351038;"{""name"":""BRED"",""amenity"":""bank""}"
paris;atm;724144586;48.842121;2.321725;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;724331813;48.847607;2.342836;"{""name"":""Paris Sorbonne"",""note"":""situation : 13 RUE CUJAS"",""amenity"":""post_office""}"
paris;atm;726308929;48.859459;2.379395;"{""name"":""Banque Populaire"",""amenity"":""bank""}"
paris;atm;726584958;48.857559;2.384847;"{""name"":""Paris Mercoeur"",""note"":""situation : 80 RUE LEON FROT"",""wheelchair"":""yes"",""amenity"":""post_office""}"
paris;atm;727718580;48.841892;2.321874;"{""name"":""Paris Tour Montparnasse"",""amenity"":""post_office""}"
paris;atm;727739354;48.852169;2.331423;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;727779857;48.844730;2.324472;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
