town;type;key;lat;lon;tags
berlin;cctv;380458249;52.526680;13.318596;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380458250;52.526554;13.318542;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380458251;52.526379;13.318475;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380458252;52.526443;13.317765;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380458259;52.523567;13.330101;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380460134;52.525478;13.340867;"{""man_made"":""surveillance"",""surveillance"":""indoor""}"
berlin;cctv;380465784;52.524467;13.368354;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380465785;52.524445;13.369356;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380465787;52.524864;13.370518;"{""man_made"":""surveillance"",""surveillance"":""indoor""}"
berlin;cctv;380473264;52.530716;13.382989;"{""name"":""Klingelschildkamera"",""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473267;52.530895;13.382794;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473269;52.531094;13.382589;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473271;52.531178;13.382487;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473273;52.531258;13.382414;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473275;52.531231;13.382721;"{""man_made"":""surveillance"",""operator"":""Vattenfall"",""surveillance"":""indoor""}"
berlin;cctv;380473280;52.531357;13.382357;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473282;52.531380;13.382675;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473285;52.531460;13.382874;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473287;52.531628;13.382873;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473289;52.531582;13.383081;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473291;52.531609;13.383230;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473292;52.531639;13.381904;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473301;52.531693;13.383468;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473302;52.531654;13.383491;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473304;52.531811;13.383760;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473306;52.533188;13.379457;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473308;52.533718;13.378774;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473310;52.533627;13.378467;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473312;52.534077;13.378353;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473315;52.534344;13.378014;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473319;52.534927;13.377273;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473321;52.535339;13.376774;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473325;52.535698;13.376300;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473327;52.536003;13.375944;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473329;52.537464;13.373880;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473335;52.538147;13.371921;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380473339;52.540852;13.368288;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473341;52.540836;13.368362;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473344;52.540798;13.368441;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473347;52.540134;13.369583;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473349;52.539631;13.370379;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473351;52.539539;13.370070;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473353;52.539536;13.369934;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473354;52.539490;13.369499;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473356;52.539322;13.369497;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473359;52.539295;13.369679;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473361;52.539345;13.369182;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473362;52.539143;13.368801;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473363;52.538921;13.368357;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473364;52.538651;13.367919;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473369;52.537720;13.366734;"{""man_made"":""surveillance"",""operator"":""Vattenfall"",""surveillance"":""outdoor""}"
berlin;cctv;380473371;52.537697;13.366269;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473372;52.537926;13.365579;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473373;52.538036;13.364649;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473374;52.537861;13.364192;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473375;52.539181;13.364719;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473376;52.539345;13.364909;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473377;52.539467;13.365154;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473379;52.538670;13.363400;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473380;52.538517;13.363053;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473381;52.538399;13.362645;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473382;52.541061;13.367633;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473383;52.539791;13.365915;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
berlin;cctv;380473384;52.538425;13.367482;"{""man_made"":""surveillance"",""operator"":""Bayer Schering Pharma"",""surveillance"":""outdoor""}"
