town;type;key;lat;lon;tags
berlin;atm;313233252;52.504181;13.334998;"{""name"":""Commerzbank"",""amenity"":""bank""}"
berlin;atm;313584167;52.457832;13.290829;"{""name"":""Berliner Volksbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;313585214;52.458191;13.290987;"{""name"":""Berliner Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;315234037;52.441360;13.386580;"{""name"":""Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;315816388;52.484970;13.354534;"{""name"":""Sparkasse"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;315816595;52.485344;13.355238;"{""name"":""Targobank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;315817800;52.486076;13.355684;"{""name"":""Commerzbank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;315819123;52.486111;13.356744;"{""name"":""Deutsche Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;315819704;52.486263;13.357086;"{""name"":""Berliner Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;315820763;52.487030;13.356924;"{""name"":""Commerzbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;316772344;52.589325;13.284296;"{""name"":""Berliner Volksbank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;316778068;52.469364;13.442383;"{""name"":""S+U Neuk\u00f6lln"",""wheelchair"":""yes""}"
berlin;atm;318802659;52.540802;13.413071;"{""name"":""Berliner Volksbank"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;319229036;52.432259;13.535718;"{""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;319546970;52.536167;13.274767;"{""name"":""Deutsche Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;319547063;52.536846;13.275040;"{""name"":""Deutsche Post AG, Filiale Siemensstadt"",""wheelchair"":""yes"",""amenity"":""post_office""}"
